loss,accuracy,val_loss,val_accuracy
4.766229152679443,0.004032257944345474,4.4107666015625,0.8064516186714172
3.4093074798583984,0.7217742204666138,3.7665529251098633,0.8064516186714172
2.27504301071167,0.7217742204666138,2.404157876968384,0.8064516186714172
1.7708625793457031,0.7217742204666138,1.3872147798538208,0.8064516186714172
1.715653657913208,0.7217742204666138,1.2102802991867065,0.8064516186714172
1.6805174350738525,0.7217742204666138,1.199241280555725,0.8064516186714172
1.5985933542251587,0.7217742204666138,1.175809621810913,0.8064516186714172
1.5229698419570923,0.7217742204666138,1.134020209312439,0.8064516186714172
1.4461418390274048,0.7217742204666138,1.1083827018737793,0.8064516186714172
1.4020681381225586,0.7217742204666138,1.0886197090148926,0.8064516186714172
1.3435211181640625,0.7217742204666138,1.0704524517059326,0.8064516186714172
1.2856131792068481,0.7217742204666138,1.0508114099502563,0.8064516186714172
1.232463002204895,0.7217742204666138,1.0281128883361816,0.8064516186714172
1.1840102672576904,0.7217742204666138,1.0063798427581787,0.8064516186714172
1.1471809148788452,0.7338709831237793,0.9901535511016846,0.8064516186714172
1.1044279336929321,0.7338709831237793,0.9828512668609619,0.8064516186714172
1.0605987310409546,0.7338709831237793,0.9821282625198364,0.8064516186714172
1.0302855968475342,0.7379032373428345,0.9659825563430786,0.8064516186714172
1.0259158611297607,0.7379032373428345,0.9501858353614807,0.8064516186714172
0.9962058663368225,0.7338709831237793,0.9505759477615356,0.8064516186714172
0.9732586741447449,0.7379032373428345,0.946487307548523,0.8064516186714172
0.9360977411270142,0.7419354915618896,0.9455116987228394,0.8064516186714172
0.928989827632904,0.7459677457809448,0.9519734978675842,0.8064516186714172
0.9071531891822815,0.7459677457809448,0.947040855884552,0.8064516186714172
0.8847127556800842,0.7580645084381104,0.9431248903274536,0.8064516186714172
0.8817864060401917,0.7459677457809448,0.9427870512008667,0.8064516186714172
0.8487859964370728,0.7540322542190552,0.9418588280677795,0.8064516186714172
0.8549884557723999,0.7661290168762207,0.9503588676452637,0.8064516186714172
0.82081538438797,0.7620967626571655,0.9709658622741699,0.8064516186714172
0.8247944116592407,0.7620967626571655,0.983559250831604,0.8064516186714172
0.8089414238929749,0.7661290168762207,0.958680272102356,0.8064516186714172
0.8055543303489685,0.7661290168762207,1.0015149116516113,0.8064516186714172
0.7836270332336426,0.774193525314331,1.0221163034439087,0.8064516186714172
0.7613977193832397,0.7580645084381104,1.001930594444275,0.8064516186714172
0.7458872199058533,0.7822580933570862,1.0314356088638306,0.8225806355476379
0.7432021498680115,0.774193525314331,1.1151704788208008,0.8064516186714172
0.7603495121002197,0.7862903475761414,0.9890370965003967,0.8225806355476379
0.7118762731552124,0.7822580933570862,0.9620439410209656,0.8225806355476379
0.7239625453948975,0.7620967626571655,0.9719893336296082,0.8225806355476379
0.7027667760848999,0.7782257795333862,1.003445029258728,0.8387096524238586
0.6978780627250671,0.7701612710952759,1.0056407451629639,0.8387096524238586
0.6650794148445129,0.7903226017951965,0.9855453968048096,0.8225806355476379
0.7101501822471619,0.774193525314331,1.0078458786010742,0.8387096524238586
0.6720913052558899,0.7701612710952759,1.0605672597885132,0.8225806355476379
0.656114399433136,0.7983871102333069,1.0602113008499146,0.8225806355476379
0.6417235732078552,0.7943548560142517,1.0208353996276855,0.8387096524238586
0.6551513671875,0.7782257795333862,1.0260425806045532,0.8387096524238586
0.6385760307312012,0.7701612710952759,1.0529283285140991,0.8387096524238586
0.6199060082435608,0.7903226017951965,1.134643793106079,0.8064516186714172
0.6485795378684998,0.7943548560142517,1.123856782913208,0.8064516186714172
0.6030751466751099,0.7903226017951965,1.0940663814544678,0.8225806355476379
0.6162753105163574,0.7903226017951965,1.0930598974227905,0.8225806355476379
0.6021628379821777,0.7903226017951965,1.1052912473678589,0.8225806355476379
0.5686801671981812,0.8064516186714172,1.1382280588150024,0.8064516186714172
0.5889727473258972,0.8024193644523621,1.1103157997131348,0.8387096524238586
0.572458803653717,0.8024193644523621,1.0687183141708374,0.8548387289047241
0.557990550994873,0.8104838728904724,1.0673478841781616,0.8387096524238586
0.5694103837013245,0.7862903475761414,1.0820797681808472,0.8387096524238586
0.5425306558609009,0.8024193644523621,1.1065040826797485,0.8225806355476379
0.5486651062965393,0.8306451439857483,1.0795009136199951,0.8387096524238586
0.5289878249168396,0.8266128897666931,1.0704741477966309,0.8387096524238586
0.5257385969161987,0.8266128897666931,1.1057482957839966,0.8225806355476379
0.5269328951835632,0.8185483813285828,1.0930851697921753,0.8225806355476379
0.5021306276321411,0.8185483813285828,1.0886750221252441,0.8387096524238586
0.5091099143028259,0.8225806355476379,1.0979067087173462,0.8387096524238586
0.5065380930900574,0.8346773982048035,1.14743971824646,0.8225806355476379
0.5020617842674255,0.8185483813285828,1.1542022228240967,0.8064516186714172
0.4883609414100647,0.8225806355476379,1.182181477546692,0.8064516186714172
0.4818544089794159,0.8427419066429138,1.2100547552108765,0.8064516186714172
0.4806881546974182,0.8467742204666138,1.17002534866333,0.8064516186714172
0.49788519740104675,0.8306451439857483,1.1498693227767944,0.8387096524238586
0.5616570711135864,0.8145161271095276,1.1030151844024658,0.8387096524238586
